Asset_ID,MUTCD_Code,Description,Sign_Category,Legend_Text,Latitude,Longitude,Road_Name,Intersection_With,Condition_Rating,Status,Install_Date,Sheeting_Type,Sheeting_Manufacturer,Facing_Direction,Side_of_Road,Mount_Height,Measured_Value,Passes_Minimum,Replacement_Cost,Support_Tag,Support_Type,Support_Material,Support_Height_Inches,Support_Condition,Support_Status,Support_Install_Date
SGN-1022,R1-1,STOP,regulatory,STOP,39.754635,-89.667852,Wabash Ave,J David Jones Pkwy,5,active,04/19/2023,Type IX,,270,E,88,,,,SUP-0438,u_channel,galvanized_steel,87,2,leaning,04/19/2023
SGN-1023,R1-3,Multi-Way Stop Plaque,regulatory,,39.754635,-89.667852,Wabash Ave,J David Jones Pkwy,3,active,04/19/2023,Type IX,3M,180,N,83,,,,SUP-0438,u_channel,galvanized_steel,87,2,leaning,04/19/2023
SGN-1024,D1-1,Street Name Sign,guide,J DAVID JONES PKWY,39.754635,-89.667852,Wabash Ave,J David Jones Pkwy,5,active,06/04/2025,Type IX,3M,180,N,88,,,,SUP-0438,u_channel,galvanized_steel,87,2,leaning,04/19/2023
SGN-1025,D1-1,Street Name Sign,guide,J DAVID JONES PKWY,39.754635,-89.667852,Wabash Ave,J David Jones Pkwy,4,active,04/19/2023,Type IX,3M,270,E,85,,,,SUP-0438,u_channel,galvanized_steel,87,2,leaning,04/19/2023
SGN-1026,R1-1,STOP,regulatory,STOP,39.795966,-89.648348,Capitol Ave,Walnut St,5,active,04/24/2024,Type XI,Avery Dennison,180,N,90,,,,SUP-0439,square_tube,aluminum,87,5,active,04/24/2024
SGN-1027,R1-3,Multi-Way Stop Plaque,regulatory,,39.795966,-89.648348,Capitol Ave,Walnut St,5,active,04/24/2024,Type III,3M,180,N,80,,,,SUP-0439,square_tube,aluminum,87,5,active,04/24/2024
SGN-1028,D1-1,Street Name Sign,guide,WALNUT ST,39.795966,-89.648348,Capitol Ave,Walnut St,5,active,04/24/2024,Type IX,3M,0,S,86,,,,SUP-0439,square_tube,aluminum,87,5,active,04/24/2024
SGN-1029,D1-1,Street Name Sign,guide,WALNUT ST,39.795966,-89.648348,Capitol Ave,Walnut St,5,active,04/24/2024,Type III,Avery Dennison,90,W,89,,,,SUP-0439,square_tube,aluminum,87,5,active,04/24/2024
SGN-1030,R1-1,STOP,regulatory,STOP,39.794598,-89.645766,5th St,Capitol Ave,5,active,02/28/2025,Type IX,3M,180,N,86,,,,SUP-0440,u_channel,aluminum,82,5,active,02/28/2025
SGN-1031,R1-3,Multi-Way Stop Plaque,regulatory,,39.794598,-89.645766,5th St,Capitol Ave,4,active,02/28/2025,Type XI,3M,270,E,85,,,,SUP-0440,u_channel,aluminum,82,5,active,02/28/2025
SGN-1032,R1-1,STOP,regulatory,STOP,39.763726,-89.656797,Lindbergh Blvd,6th St,5,missing,10/05/2024,Type III,,0,S,89,,,,SUP-0441,u_channel,aluminum,91,5,active,10/05/2024
SGN-1033,D1-1,Street Name Sign,guide,6TH ST,39.763726,-89.656797,Lindbergh Blvd,6th St,5,active,10/05/2024,Type III,3M,90,W,82,,,,SUP-0441,u_channel,aluminum,91,5,active,10/05/2024
SGN-1034,R1-1,STOP,regulatory,STOP,39.801782,-89.637820,Jefferson St,11th St,5,active,08/04/2022,Type IX,,90,W,83,,,,SUP-0442,square_tube,galvanized_steel,78,4,active,03/09/2021
SGN-1035,D1-1,Street Name Sign,guide,11TH ST,39.801782,-89.637820,Jefferson St,11th St,4,active,12/11/2025,Type III,3M,90,W,86,,,,SUP-0442,square_tube,galvanized_steel,78,4,active,03/09/2021
SGN-1036,R1-1,STOP,regulatory,STOP,39.798632,-89.640501,Spring St,9th St,4,active,11/24/2025,Type IX,Avery Dennison,0,S,79,491,true,,SUP-0443,u_channel,aluminum,80,4,active,11/24/2025
SGN-1037,D1-1,Street Name Sign,guide,9TH ST,39.798632,-89.640501,Spring St,9th St,5,active,11/24/2025,Type XI,Avery Dennison,180,N,82,,,,SUP-0443,u_channel,aluminum,80,4,active,11/24/2025
SGN-1038,R1-1,STOP,regulatory,STOP,39.795490,-89.645008,Cook St,Monroe St,1,faded,03/26/2020,Type IX,,90,W,82,,,130,SUP-0444,u_channel,aluminum,80,2,active,04/26/2016
SGN-1039,D1-1,Street Name Sign,guide,MONROE ST,39.795490,-89.645008,Cook St,Monroe St,4,active,05/16/2017,Type III,3M,0,S,82,,,,SUP-0444,u_channel,aluminum,80,2,active,04/26/2016
SGN-1040,W14-1,Dead End / No Outlet,warning,,39.796092,-89.642633,Veterans Pkwy,,5,active,10/19/2022,Type IX,3M,270,E,84,,,,SUP-0445,u_channel,aluminum,81,5,active,10/19/2022
SGN-1041,D1-1,Street Name Sign,guide,VETERANS PKWY,39.796092,-89.642633,Veterans Pkwy,,3,active,10/19/2022,Type XI,3M,0,S,85,573,true,,SUP-0445,u_channel,aluminum,81,5,active,10/19/2022
SGN-1042,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.789949,-89.640339,Wabash Ave,,4,active,01/27/2019,Type III,Avery Dennison,90,W,85,,,,SUP-0446,round_tube,aluminum,86,4,active,01/27/2019
SGN-1043,D1-1,Street Name Sign,guide,WABASH AVE,39.789949,-89.640339,Wabash Ave,,3,active,01/27/2019,Type IX,3M,180,N,83,,,,SUP-0446,round_tube,aluminum,86,4,active,01/27/2019
SGN-1044,W14-1,Dead End / No Outlet,warning,,39.799335,-89.642954,11th St,Stanford Ave,3,active,05/14/2024,Type XI,Avery Dennison,270,E,84,,,,SUP-0447,u_channel,galvanized_steel,74,5,active,05/14/2024
SGN-1045,D1-1,Street Name Sign,guide,STANFORD AVE,39.799335,-89.642954,11th St,Stanford Ave,5,active,05/14/2024,Type IX,,270,E,84,,,,SUP-0447,u_channel,galvanized_steel,74,5,active,05/14/2024
SGN-1046,R1-1,STOP,regulatory,STOP,39.800455,-89.638691,9th St,Capitol Ave,1,faded,07/09/2015,Type III,3M,0,S,82,156,true,267,SUP-0448,square_tube,aluminum,94,4,active,07/09/2015
SGN-1047,D1-1,Street Name Sign,guide,CAPITOL AVE,39.800455,-89.638691,9th St,Capitol Ave,4,active,04/28/2020,Type III,Avery Dennison,90,W,90,159,true,,SUP-0448,square_tube,aluminum,94,4,active,07/09/2015
SGN-1048,R1-1,STOP,regulatory,STOP,39.801865,-89.644312,6th St,Monroe St,5,active,12/02/2025,Type III,Avery Dennison,270,E,84,,,,SUP-0449,u_channel,aluminum,76,5,missing,12/02/2025
SGN-1049,R1-3,Multi-Way Stop Plaque,regulatory,,39.801865,-89.644312,6th St,Monroe St,4,active,12/02/2025,Type IX,3M,180,N,81,,,,SUP-0449,u_channel,aluminum,76,5,missing,12/02/2025
SGN-1050,R1-1,STOP,regulatory,STOP,39.801424,-89.639594,Monroe St,11th St,4,obscured,09/19/2023,Type IX,,180,N,82,,,,SUP-0450,u_channel,galvanized_steel,80,5,active,04/26/2022
SGN-1051,R1-3,Multi-Way Stop Plaque,regulatory,,39.801424,-89.639594,Monroe St,11th St,5,damaged,09/07/2024,Type III,3M,180,N,89,,,,SUP-0450,u_channel,galvanized_steel,80,5,active,04/26/2022
SGN-1052,R1-1,STOP,regulatory,STOP,39.798183,-89.642423,Capitol Ave,11th St,1,damaged,12/27/2015,Type IX,,0,S,83,387,true,163,SUP-0451,square_tube,galvanized_steel,81,5,active,12/27/2015
SGN-1053,R1-3,Multi-Way Stop Plaque,regulatory,,39.798183,-89.642423,Capitol Ave,11th St,3,active,12/27/2015,Type I,3M,180,N,92,,,,SUP-0451,square_tube,galvanized_steel,81,5,active,12/27/2015
SGN-1054,D1-1,Street Name Sign,guide,11TH ST,39.798183,-89.642423,Capitol Ave,11th St,2,faded,12/27/2015,Type IX,3M,0,S,81,,,274,SUP-0451,square_tube,galvanized_steel,81,5,active,12/27/2015
SGN-1055,D1-1,Street Name Sign,guide,11TH ST,39.798183,-89.642423,Capitol Ave,11th St,3,active,12/27/2015,Type I,3M,270,E,83,52,true,,SUP-0451,square_tube,galvanized_steel,81,5,active,12/27/2015
SGN-1056,R1-1,STOP,regulatory,STOP,39.779174,-89.670290,Black Ave,Rutledge St,4,active,07/01/2018,Type XI,3M,0,S,84,,,,SUP-0452,u_channel,aluminum,83,3,active,06/27/2016
SGN-1057,R1-3,Multi-Way Stop Plaque,regulatory,,39.779174,-89.670290,Black Ave,Rutledge St,3,active,05/27/2018,Type IX,3M,270,E,85,,,,SUP-0452,u_channel,aluminum,83,3,active,06/27/2016
SGN-1058,W14-1,Dead End / No Outlet,warning,,39.771734,-89.646946,Dirksen Pkwy,11th St,4,active,02/03/2024,Type IX,Avery Dennison,0,S,81,566,true,,SUP-0453,square_tube,aluminum,78,3,active,09/02/2020
SGN-1059,D1-1,Street Name Sign,guide,11TH ST,39.771734,-89.646946,Dirksen Pkwy,11th St,4,active,09/02/2020,Type IX,,180,N,81,,,,SUP-0453,square_tube,aluminum,78,3,active,09/02/2020
SGN-1060,R1-1,STOP,regulatory,STOP,39.799910,-89.640932,Adams St,9th St,4,active,09/29/2023,Type XI,3M,90,W,83,,,,SUP-0454,round_tube,aluminum,81,3,active,09/29/2023
SGN-1061,D1-1,Street Name Sign,guide,9TH ST,39.799910,-89.640932,Adams St,9th St,2,active,09/29/2023,Type III,3M,90,W,85,,,117,SUP-0454,round_tube,aluminum,81,3,active,09/29/2023
SGN-1062,R1-1,STOP,regulatory,STOP,39.763409,-89.630772,Meadowbrook Rd,J David Jones Pkwy,3,missing,02/07/2024,Type III,3M,0,S,81,,,,SUP-0455,u_channel,galvanized_steel,79,2,leaning,01/27/2020
SGN-1063,R1-3,Multi-Way Stop Plaque,regulatory,,39.763409,-89.630772,Meadowbrook Rd,J David Jones Pkwy,3,active,01/27/2020,Type I,3M,0,S,83,,,,SUP-0455,u_channel,galvanized_steel,79,2,leaning,01/27/2020
SGN-1064,R1-1,STOP,regulatory,STOP,39.800727,-89.670492,MacArthur Blvd,Iles Ave,3,active,10/12/2018,Type III,Avery Dennison,0,S,86,,,,SUP-0456,wood,wood,96,3,active,10/12/2018
SGN-1065,R1-3,Multi-Way Stop Plaque,regulatory,,39.800727,-89.670492,MacArthur Blvd,Iles Ave,4,active,10/12/2018,Type III,Avery Dennison,270,E,84,,,,SUP-0456,wood,wood,96,3,active,10/12/2018
SGN-1066,R6-1,One Way (arrow),regulatory,ONE WAY,39.796374,-89.642241,Capitol Ave,11th St,5,active,06/11/2023,Type IX,,270,E,73,,,,SUP-0457,square_tube,aluminum,89,2,damaged,01/14/2019
SGN-1067,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.796374,-89.642241,Capitol Ave,11th St,3,active,01/14/2019,Type III,3M,270,E,90,,,,SUP-0457,square_tube,aluminum,89,2,damaged,01/14/2019
SGN-1068,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.796485,-89.639552,9th St,Stevenson Dr,4,active,03/27/2022,Type XI,Avery Dennison,0,S,81,,,,SUP-0458,span_wire,steel,205,4,active,03/27/2022
SGN-1069,D1-1,Street Name Sign,guide,STEVENSON DR,39.796485,-89.639552,9th St,Stevenson Dr,3,active,03/27/2022,Type IX,3M,0,S,83,,,,SUP-0458,span_wire,steel,205,4,active,03/27/2022
SGN-1070,R1-1,STOP,regulatory,STOP,39.801156,-89.642228,5th St,6th St,5,active,04/09/2022,Type IX,Avery Dennison,0,S,82,,,,SUP-0459,u_channel,galvanized_steel,89,4,active,01/12/2020
SGN-1071,R1-3,Multi-Way Stop Plaque,regulatory,,39.801156,-89.642228,5th St,6th St,3,missing,01/12/2020,Type III,Avery Dennison,0,S,87,,,,SUP-0459,u_channel,galvanized_steel,89,4,active,01/12/2020
SGN-1072,D1-1,Street Name Sign,guide,6TH ST,39.801156,-89.642228,5th St,6th St,2,active,01/12/2020,Type I,3M,0,S,87,,,274,SUP-0459,u_channel,galvanized_steel,89,4,active,01/12/2020
SGN-1073,D1-1,Street Name Sign,guide,6TH ST,39.801156,-89.642228,5th St,6th St,3,active,01/12/2020,Type I,3M,90,W,85,69,true,,SUP-0459,u_channel,galvanized_steel,89,4,active,01/12/2020
SGN-1074,R1-1,STOP,regulatory,STOP,39.828602,-89.597327,North Grand Ave,Spring St,3,active,03/27/2022,Type XI,3M,180,N,87,,,,SUP-0460,u_channel,galvanized_steel,69,3,active,03/27/2022
SGN-1075,D1-1,Street Name Sign,guide,SPRING ST,39.828602,-89.597327,North Grand Ave,Spring St,3,active,03/27/2022,Type IX,Avery Dennison,270,E,82,,,,SUP-0460,u_channel,galvanized_steel,69,3,active,03/27/2022
SGN-1076,R1-1,STOP,regulatory,STOP,39.804165,-89.638603,Adams St,Capitol Ave,5,active,06/22/2025,Type IX,Avery Dennison,180,N,86,,,,SUP-0461,mast_arm,steel,155,5,active,02/25/2023
SGN-1077,D1-1,Street Name Sign,guide,CAPITOL AVE,39.804165,-89.638603,Adams St,Capitol Ave,4,active,02/25/2023,Type XI,3M,90,W,81,588,true,,SUP-0461,mast_arm,steel,155,5,active,02/25/2023
SGN-1078,R6-1,One Way (arrow),regulatory,ONE WAY,39.800004,-89.642226,Monroe St,2nd St,2,obscured,05/14/2015,Type IX,,270,E,90,,,148,SUP-0462,wood,treated_wood,93,4,leaning,08/26/2013
SGN-1079,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.800004,-89.642226,Monroe St,2nd St,3,active,08/26/2013,Type I,3M,90,W,80,,,,SUP-0462,wood,treated_wood,93,4,leaning,08/26/2013
SGN-1080,R1-1,STOP,regulatory,STOP,39.796371,-89.645196,Spring St,South Grand Ave,4,active,03/17/2023,Type XI,3M,270,E,81,,,,SUP-0463,round_tube,galvanized_steel,81,5,active,12/01/2021
SGN-1081,D1-1,Street Name Sign,guide,SOUTH GRAND AVE,39.796371,-89.645196,Spring St,South Grand Ave,5,obscured,12/01/2021,Type IX,3M,180,N,85,424,true,,SUP-0463,round_tube,galvanized_steel,81,5,active,12/01/2021
SGN-1082,R1-1,STOP,regulatory,STOP,39.750000,-89.652509,Toronto Rd,Veterans Pkwy,5,active,08/21/2024,Type IX,3M,0,S,79,,,,SUP-0464,u_channel,galvanized_steel,85,5,active,08/21/2024
SGN-1083,D1-1,Street Name Sign,guide,VETERANS PKWY,39.750000,-89.652509,Toronto Rd,Veterans Pkwy,5,active,08/21/2024,Type III,3M,0,S,84,,,,SUP-0464,u_channel,galvanized_steel,85,5,active,08/21/2024
SGN-1084,R1-1,STOP,regulatory,STOP,39.798930,-89.645986,Jefferson St,2nd St,4,active,10/17/2014,Type III,3M,270,E,82,,,,SUP-0465,square_tube,aluminum,86,4,active,10/17/2014
SGN-1085,R1-3,Multi-Way Stop Plaque,regulatory,,39.798930,-89.645986,Jefferson St,2nd St,3,active,10/17/2014,Type III,3M,0,S,87,,,,SUP-0465,square_tube,aluminum,86,4,active,10/17/2014
SGN-1086,R1-1,STOP,regulatory,STOP,39.799566,-89.649060,2nd St,Capitol Ave,4,faded,02/21/2020,Type XI,Avery Dennison,270,E,82,,,,SUP-0466,u_channel,galvanized_steel,91,4,active,02/21/2020
SGN-1087,R1-3,Multi-Way Stop Plaque,regulatory,,39.799566,-89.649060,2nd St,Capitol Ave,4,missing,02/21/2020,Type I,3M,270,E,81,,,,SUP-0466,u_channel,galvanized_steel,91,4,active,02/21/2020
SGN-1088,D1-1,Street Name Sign,guide,CAPITOL AVE,39.799566,-89.649060,2nd St,Capitol Ave,3,active,02/21/2020,Type XI,3M,180,N,84,,,,SUP-0466,u_channel,galvanized_steel,91,4,active,02/21/2020
SGN-1089,R1-1,STOP,regulatory,STOP,39.797721,-89.638041,Wabash Ave,Stanford Ave,4,active,11/27/2022,Type III,Avery Dennison,180,N,91,,,,SUP-0467,square_tube,galvanized_steel,88,3,active,11/27/2022
SGN-1090,R1-3,Multi-Way Stop Plaque,regulatory,,39.797721,-89.638041,Wabash Ave,Stanford Ave,5,active,11/27/2022,Type III,Avery Dennison,0,S,81,197,true,,SUP-0467,square_tube,galvanized_steel,88,3,active,11/27/2022
SGN-1091,D1-1,Street Name Sign,guide,STANFORD AVE,39.797721,-89.638041,Wabash Ave,Stanford Ave,4,active,11/27/2022,Type III,,0,S,78,,,,SUP-0467,square_tube,galvanized_steel,88,3,active,11/27/2022
SGN-1092,R1-1,STOP,regulatory,STOP,39.827375,-89.647996,MacArthur Blvd,Veterans Pkwy,3,active,07/02/2022,Type XI,3M,180,N,79,,,,SUP-0468,round_tube,aluminum,98,4,active,07/02/2022
SGN-1093,R1-3,Multi-Way Stop Plaque,regulatory,,39.827375,-89.647996,MacArthur Blvd,Veterans Pkwy,5,damaged,07/02/2022,Type IX,Avery Dennison,180,N,86,514,true,,SUP-0468,round_tube,aluminum,98,4,active,07/02/2022
SGN-1094,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.800095,-89.638707,Monroe St,Stanford Ave,3,active,06/25/2017,Type III,,90,W,84,,,,SUP-0469,u_channel,galvanized_steel,81,4,active,06/25/2017
SGN-1095,D1-1,Street Name Sign,guide,STANFORD AVE,39.800095,-89.638707,Monroe St,Stanford Ave,4,active,06/25/2017,Type IX,Avery Dennison,270,E,86,430,true,,SUP-0469,u_channel,galvanized_steel,81,4,active,06/25/2017
SGN-1096,R1-1,STOP,regulatory,STOP,39.797480,-89.640751,5th St,11th St,3,faded,09/01/2013,Type I,Avery Dennison,270,E,83,,,,SUP-0470,u_channel,galvanized_steel,85,2,active,09/01/2013
SGN-1097,D1-1,Street Name Sign,guide,11TH ST,39.797480,-89.640751,5th St,11th St,4,active,09/01/2013,Type III,,270,E,83,,,,SUP-0470,u_channel,galvanized_steel,85,2,active,09/01/2013
SGN-1098,R1-1,STOP,regulatory,STOP,39.802218,-89.645850,6th St,Washington St,5,active,03/24/2021,Type IX,Avery Dennison,0,S,86,,,,SUP-0471,square_tube,galvanized_steel,84,5,active,04/22/2017
SGN-1099,R1-3,Multi-Way Stop Plaque,regulatory,,39.802218,-89.645850,6th St,Washington St,2,faded,04/22/2017,Type III,Avery Dennison,180,N,84,,,210,SUP-0471,square_tube,galvanized_steel,84,5,active,04/22/2017
SGN-1100,D1-1,Street Name Sign,guide,WASHINGTON ST,39.802218,-89.645850,6th St,Washington St,1,active,05/25/2020,Type III,3M,90,W,86,,,291,SUP-0471,square_tube,galvanized_steel,84,5,active,04/22/2017
SGN-1101,R1-1,STOP,regulatory,STOP,39.760216,-89.680022,Koke Mill Rd,Iles Ave,2,faded,06/09/2020,Type III,Avery Dennison,90,W,86,,,335,SUP-0472,square_tube,aluminum,77,3,active,06/09/2020
SGN-1102,R1-3,Multi-Way Stop Plaque,regulatory,,39.760216,-89.680022,Koke Mill Rd,Iles Ave,4,active,06/09/2020,Type XI,Avery Dennison,90,W,88,,,,SUP-0472,square_tube,aluminum,77,3,active,06/09/2020
SGN-1103,D1-1,Street Name Sign,guide,ILES AVE,39.760216,-89.680022,Koke Mill Rd,Iles Ave,3,active,06/09/2020,Type IX,3M,90,W,94,,,,SUP-0472,square_tube,aluminum,77,3,active,06/09/2020
SGN-1104,R1-1,STOP,regulatory,STOP,39.762620,-89.600149,Wabash Ave,Lindbergh Blvd,5,active,03/17/2025,Type XI,3M,270,E,77,739,true,,SUP-0473,u_channel,galvanized_steel,75,5,active,03/17/2025
SGN-1105,R1-3,Multi-Way Stop Plaque,regulatory,,39.762620,-89.600149,Wabash Ave,Lindbergh Blvd,5,active,03/17/2025,Type III,3M,270,E,87,233,true,,SUP-0473,u_channel,galvanized_steel,75,5,active,03/17/2025
SGN-1106,D1-1,Street Name Sign,guide,LINDBERGH BLVD,39.762620,-89.600149,Wabash Ave,Lindbergh Blvd,4,active,03/17/2025,Type III,,90,W,86,218,true,,SUP-0473,u_channel,galvanized_steel,75,5,active,03/17/2025
SGN-1107,D1-1,Street Name Sign,guide,LINDBERGH BLVD,39.762620,-89.600149,Wabash Ave,Lindbergh Blvd,5,active,03/17/2025,Type XI,3M,0,S,90,,,,SUP-0473,u_channel,galvanized_steel,75,5,active,03/17/2025
SGN-1108,R7-8,No Parking Any Time,regulatory,NO PARKING ANY TIME,39.801132,-89.644447,Washington St,Cook St,4,active,10/04/2025,Type III,3M,270,E,86,,,,SUP-0474,u_channel,aluminum,92,5,active,10/04/2025
SGN-1109,D1-1,Street Name Sign,guide,COOK ST,39.801132,-89.644447,Washington St,Cook St,5,active,10/04/2025,Type XI,,270,E,87,,,,SUP-0474,u_channel,aluminum,92,5,active,10/04/2025
SGN-1110,R6-1,One Way (arrow),regulatory,ONE WAY,39.799965,-89.643614,Spring St,11th St,5,active,05/04/2023,Type XI,3M,90,W,87,,,,SUP-0475,square_tube,aluminum,90,5,active,05/04/2023
SGN-1111,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.799965,-89.643614,Spring St,11th St,3,active,05/04/2023,Type XI,Avery Dennison,0,S,82,,,,SUP-0475,square_tube,aluminum,90,5,active,05/04/2023
SGN-1112,R1-1,STOP,regulatory,STOP,39.799084,-89.647324,Monroe St,Jefferson St,3,active,10/17/2019,Type IX,,270,E,78,,,,SUP-0476,u_channel,galvanized_steel,86,5,rusted,10/17/2019
SGN-1113,R1-3,Multi-Way Stop Plaque,regulatory,,39.799084,-89.647324,Monroe St,Jefferson St,4,active,12/23/2022,Type XI,3M,180,N,81,,,,SUP-0476,u_channel,galvanized_steel,86,5,rusted,10/17/2019
SGN-1114,R6-1,One Way (arrow),regulatory,ONE WAY,39.801012,-89.644009,Washington St,9th St,4,active,10/21/2024,Type XI,,270,E,84,621,true,,SUP-0477,wood,treated_wood,95,4,rusted,10/21/2024
SGN-1115,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.801012,-89.644009,Washington St,9th St,4,active,10/21/2024,Type III,Avery Dennison,0,S,86,,,,SUP-0477,wood,treated_wood,95,4,rusted,10/21/2024
SGN-1116,R1-1,STOP,regulatory,STOP,39.765410,-89.616498,MacArthur Blvd,Koke Mill Rd,5,faded,05/21/2019,Type IX,Avery Dennison,180,N,82,,,,SUP-0478,square_tube,aluminum,80,3,active,05/21/2019
SGN-1117,D1-1,Street Name Sign,guide,KOKE MILL RD,39.765410,-89.616498,MacArthur Blvd,Koke Mill Rd,4,active,05/21/2019,Type IX,3M,0,S,86,,,,SUP-0478,square_tube,aluminum,80,3,active,05/21/2019
SGN-1118,R1-1,STOP,regulatory,STOP,39.825588,-89.646546,Wabash Ave,Spring St,5,active,09/09/2023,Type XI,3M,0,S,86,632,true,,SUP-0479,round_tube,aluminum,81,5,active,09/09/2023
SGN-1119,R1-3,Multi-Way Stop Plaque,regulatory,,39.825588,-89.646546,Wabash Ave,Spring St,5,active,09/09/2023,Type XI,,90,W,76,,,,SUP-0479,round_tube,aluminum,81,5,active,09/09/2023
SGN-1120,D1-1,Street Name Sign,guide,SPRING ST,39.825588,-89.646546,Wabash Ave,Spring St,3,active,09/09/2023,Type XI,3M,270,E,90,,,,SUP-0479,round_tube,aluminum,81,5,active,09/09/2023
SGN-1121,D1-1,Street Name Sign,guide,SPRING ST,39.825588,-89.646546,Wabash Ave,Spring St,5,active,07/28/2025,Type III,3M,90,W,89,294,true,,SUP-0479,round_tube,aluminum,81,5,active,09/09/2023
SGN-1122,R1-1,STOP,regulatory,STOP,39.799248,-89.647767,Spring St,Washington St,2,active,09/28/2014,Type I,3M,0,S,91,44,false,86,SUP-0480,wood,wood,88,2,damaged,09/28/2014
SGN-1123,R1-3,Multi-Way Stop Plaque,regulatory,,39.799248,-89.647767,Spring St,Washington St,1,active,09/28/2014,Type I,3M,90,W,89,24,false,347,SUP-0480,wood,wood,88,2,damaged,09/28/2014
SGN-1124,D1-1,Street Name Sign,guide,WASHINGTON ST,39.799248,-89.647767,Spring St,Washington St,2,active,09/28/2014,Type III,,0,S,84,,,247,SUP-0480,wood,wood,88,2,damaged,09/28/2014
SGN-1125,D1-1,Street Name Sign,guide,WASHINGTON ST,39.799248,-89.647767,Spring St,Washington St,1,missing,09/28/2014,Type III,3M,270,E,88,135,true,86,SUP-0480,wood,wood,88,2,damaged,09/28/2014
SGN-1126,W14-1,Dead End / No Outlet,warning,,39.750000,-89.646434,Iles Ave,Toronto Rd,5,active,12/10/2024,Type III,Avery Dennison,90,W,87,,,,SUP-0481,round_tube,galvanized_steel,71,5,damaged,12/10/2024
SGN-1127,D1-1,Street Name Sign,guide,TORONTO RD,39.750000,-89.646434,Iles Ave,Toronto Rd,5,active,12/10/2024,Type XI,3M,270,E,80,,,,SUP-0481,round_tube,galvanized_steel,71,5,damaged,12/10/2024
SGN-1128,R1-1,STOP,regulatory,STOP,39.802105,-89.641530,Edwards St,11th St,3,active,05/25/2019,Type III,3M,90,W,79,,,,SUP-0482,u_channel,aluminum,81,5,active,05/25/2019
SGN-1129,R1-3,Multi-Way Stop Plaque,regulatory,,39.802105,-89.641530,Edwards St,11th St,4,active,05/25/2019,Type IX,3M,0,S,84,,,,SUP-0482,u_channel,aluminum,81,5,active,05/25/2019
SGN-1130,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.762344,-89.590000,Toronto Rd,J David Jones Pkwy,5,active,11/20/2025,Type IX,Avery Dennison,180,N,84,,,,SUP-0483,span_wire,steel,218,3,active,03/28/2024
SGN-1131,D1-1,Street Name Sign,guide,J DAVID JONES PKWY,39.762344,-89.590000,Toronto Rd,J David Jones Pkwy,5,active,03/28/2024,Type XI,3M,180,N,83,668,true,,SUP-0483,span_wire,steel,218,3,active,03/28/2024
SGN-1132,R1-1,STOP,regulatory,STOP,39.820422,-89.653410,Stanford Ave,Meadowbrook Rd,5,missing,04/23/2024,Type IX,3M,180,N,75,,,,SUP-0484,wall_mount,steel,95,5,active,04/23/2024
SGN-1133,R1-3,Multi-Way Stop Plaque,regulatory,,39.820422,-89.653410,Stanford Ave,Meadowbrook Rd,3,active,04/23/2024,Type IX,Avery Dennison,270,E,92,,,,SUP-0484,wall_mount,steel,95,5,active,04/23/2024
SGN-1134,R6-1,One Way (arrow),regulatory,ONE WAY,39.799419,-89.640556,Cook St,Adams St,5,active,08/19/2024,Type XI,3M,90,W,90,,,,SUP-0485,u_channel,galvanized_steel,85,5,active,08/19/2024
SGN-1135,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.799419,-89.640556,Cook St,Adams St,5,active,08/19/2024,Type XI,3M,270,E,82,,,,SUP-0485,u_channel,galvanized_steel,85,5,active,08/19/2024
SGN-1136,R1-1,STOP,regulatory,STOP,39.796293,-89.633458,Pasfield St,Stevenson Dr,5,active,10/11/2017,Type I,3M,180,N,89,,,,SUP-0486,span_wire,steel,177,3,active,09/11/2016
SGN-1137,D1-1,Street Name Sign,guide,STEVENSON DR,39.796293,-89.633458,Pasfield St,Stevenson Dr,2,damaged,06/14/2019,Type III,3M,270,E,75,156,true,247,SUP-0486,span_wire,steel,177,3,active,09/11/2016
SGN-1138,R6-1,One Way (arrow),regulatory,ONE WAY,39.798059,-89.643218,Spring St,Cook St,3,obscured,07/09/2020,Type IX,3M,270,E,83,,,,SUP-0487,u_channel,galvanized_steel,84,4,active,07/17/2015
SGN-1139,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.798059,-89.643218,Spring St,Cook St,3,active,07/17/2015,Type III,Avery Dennison,90,W,83,,,,SUP-0487,u_channel,galvanized_steel,84,4,active,07/17/2015
SGN-1140,R6-1,One Way (arrow),regulatory,ONE WAY,39.796776,-89.651673,5th St,Capitol Ave,5,damaged,03/31/2025,Type XI,3M,270,E,89,,,,SUP-0488,wood,wood,90,5,active,03/31/2025
